batch,t_data,t_ipca,t_kll,throughput_sps,ipca_mem_delta,kll_mem_delta,pca_mse,kll_median_err,mode,kll_k,n_components,seed
85,0.0,0.0,0.00167245799821103,597922.340094439,0.0,16384.0,,0.060714174062013626,kll,8,100,42
86,0.0,0.0,0.0018204160005552694,549324.9892854033,0.0,16384.0,,0.05747976899147034,kll,8,100,42
87,0.0,0.0,0.0016318749985657632,612792.0342421379,0.0,16384.0,,0.0573163665831089,kll,8,100,42
88,0.0,0.0,0.0018523750004533213,539847.4929510902,0.0,16384.0,,0.06399841606616974,kll,8,100,42
89,0.0,0.0,0.001689917000476271,591745.0381990175,0.0,16384.0,,0.055970314890146255,kll,8,100,42
90,0.0,0.0,0.0016153750002558809,619051.303778749,0.0,16384.0,,0.05870205909013748,kll,8,100,42
91,0.0,0.0,0.0018463330015947577,541614.1070631661,0.0,16384.0,,0.08007730543613434,kll,8,100,42
92,0.0,0.0,0.0017800419991544914,561784.4974865726,0.0,16384.0,,0.08148413896560669,kll,8,100,42
93,0.0,0.0,0.0016707920003682375,598518.5467608194,0.0,16384.0,,0.07891187816858292,kll,8,100,42
94,0.0,0.0,0.0016126249975059181,620106.9694111139,0.0,16384.0,,0.07999231666326523,kll,8,100,42
95,0.0,0.0,0.0019771670013142284,505774.1704849905,0.0,16384.0,,0.08042051643133163,kll,8,100,42
96,0.0,0.0,0.0017171250001410954,582368.7849852693,0.0,16384.0,,0.07627614587545395,kll,8,100,42
97,0.0,0.0,0.0018976249994011596,526974.5077744937,0.0,16384.0,,0.06918758153915405,kll,8,100,42
98,0.0,0.0,0.001717250001092907,582326.3935731964,0.0,16384.0,,0.06784382462501526,kll,8,100,42
99,0.0,0.0,0.0019103340018773451,523468.6704090848,0.0,16384.0,,0.07716313749551773,kll,8,100,42
100,0.0,0.0,0.0017997499999182764,555632.7267928369,0.0,16384.0,,0.07806294411420822,kll,8,100,42
1,0.0,0.0,0.0018126249997294508,551686.0906967841,0.0,0.0,,0.06995498389005661,kll,8,100,101
2,0.0,0.0,0.0018254170026921201,547820.0315463276,0.0,0.0,,0.08044744282960892,kll,8,100,101
3,0.0,0.0,0.002092291000735713,477944.98931954,0.0,0.0,,0.05562731623649597,kll,8,100,101
4,0.0,0.0,0.0018633750005392358,536660.6290792854,0.0,0.0,,0.05901128426194191,kll,8,100,101
5,0.0,0.0,0.0019946659995184746,501337.06607592775,0.0,0.0,,0.05940066650509834,kll,8,100,101
6,0.0,0.0,0.0017780829984985758,562403.442833887,0.0,0.0,,0.08880320191383362,kll,8,100,101
7,0.0,0.0,0.0018241249999846332,548208.044957678,0.0,0.0,,0.07685913145542145,kll,8,100,101
8,0.0,0.0,0.0017939579993253574,557426.6512237543,0.0,0.0,,0.07810602337121964,kll,8,100,101
9,0.0,0.0,0.0018045420001726598,554157.2320867673,0.0,0.0,,0.07767320424318314,kll,8,100,101
10,0.0,0.0,0.0017629160029173363,567242.000381847,0.0,0.0,,0.06333235651254654,kll,8,100,101
11,0.0,0.0,0.001890707997517893,528902.4012765548,0.0,0.0,,0.0646035447716713,kll,8,100,101
12,0.0,0.0,0.0017035000018950086,587026.7090622714,0.0,0.0,,0.0578543096780777,kll,8,100,101
13,0.0,0.0,0.0019452080014161766,514083.8405311753,0.0,0.0,,0.09724000841379166,kll,8,100,101
14,0.0,0.0,0.0018332500003452878,545479.339867259,0.0,0.0,,0.09731296449899673,kll,8,100,101
15,0.0,0.0,0.0020845839972025715,479712.01992433984,0.0,0.0,,0.09752965718507767,kll,8,100,101
16,0.0,0.0,0.001790958998753922,558360.0745163681,0.0,0.0,,0.08808167278766632,kll,8,100,101
17,0.0,0.0,0.0017297919985139742,578104.1887458594,0.0,0.0,,0.08329126983880997,kll,8,100,101
18,0.0,0.0,0.0020607920014299452,485250.3306040195,0.0,0.0,,0.07693293690681458,kll,8,100,101
19,0.0,0.0,0.0016570839979976881,603469.7101705977,0.0,0.0,,0.072895348072052,kll,8,100,101
20,0.0,0.0,0.0016835419992276002,593985.7755011723,0.0,0.0,,0.07600542902946472,kll,8,100,101
21,0.0,0.0,0.0016652500016789418,600510.4332633406,0.0,0.0,,0.08021413534879684,kll,8,100,101
22,0.0,0.0,0.001799124998797197,555825.7489994019,0.0,0.0,,0.06931349635124207,kll,8,100,101
23,0.0,0.0,0.0017538329993840307,570179.7151446079,0.0,0.0,,0.06262148916721344,kll,8,100,101
24,0.0,0.0,0.0016763329986133613,596540.1867213649,0.0,0.0,,0.06869588792324066,kll,8,100,101
25,0.0,0.0,0.0017017499994835816,587630.3806689956,0.0,0.0,,0.07513021677732468,kll,8,100,101
26,0.0,0.0,0.0017579999985173345,568828.2143591479,0.0,0.0,,0.08233215659856796,kll,8,100,101
27,0.0,0.0,0.001637334000406554,610748.9368398248,0.0,0.0,,0.08328329026699066,kll,8,100,101
28,0.0,0.0,0.0017414579997421242,574231.4773873849,0.0,0.0,,0.07187293469905853,kll,8,100,101
29,0.0,0.0,0.0018355000029259827,544810.6774208081,0.0,0.0,,0.09192126244306564,kll,8,100,101
30,0.0,0.0,0.001715999998850748,582750.5831408667,0.0,0.0,,0.08150624483823776,kll,8,100,101
31,0.0,0.0,0.0018569159983599093,538527.3221207818,0.0,0.0,,0.08120109885931015,kll,8,100,101
32,0.0,0.0,0.001967459000297822,508269.8037664958,0.0,0.0,,0.07929074019193649,kll,8,100,101
33,0.0,0.0,0.001670166999247158,598742.5212273734,0.0,0.0,,0.07687834650278091,kll,8,100,101
34,0.0,0.0,0.001839958000346087,543490.666532554,0.0,0.0,,0.07811897993087769,kll,8,100,101
35,0.0,0.0,0.0017223329996340908,580607.8152206627,0.0,0.0,,0.07345759123563766,kll,8,100,101
36,0.0,0.0,0.00160995899932459,621133.8303767487,0.0,0.0,,0.07970071583986282,kll,8,100,101
37,0.0,0.0,0.001678167001955444,595888.2511900031,0.0,0.0,,0.07524416595697403,kll,8,100,101
38,0.0,0.0,0.0018039169990515802,554349.2303280892,0.0,0.0,,0.0753384381532669,kll,8,100,101
39,0.0,0.0,0.0017681659992376808,565557.7589610566,0.0,0.0,,0.07344390451908112,kll,8,100,101
40,0.0,0.0,0.001684417002252303,593677.2180896173,0.0,0.0,,0.07504244148731232,kll,8,100,101
41,0.0,0.0,0.0018437920007272623,542360.5263530603,0.0,0.0,,0.07076117396354675,kll,8,100,101
42,0.0,0.0,0.0018954160004795995,527588.6664178042,0.0,0.0,,0.07635775953531265,kll,8,100,101
43,0.0,0.0,0.0017070000030798838,585823.0803724271,0.0,0.0,,0.06603054702281952,kll,8,100,101
44,0.0,0.0,0.0016850419997354038,593457.0177817683,0.0,0.0,,0.06898533552885056,kll,8,100,101
45,0.0,0.0,0.00166558300043107,600390.3736656712,0.0,0.0,,0.06632769107818604,kll,8,100,101
46,0.0,0.0,0.0017030839990184177,587170.0988185878,0.0,0.0,,0.06808158755302429,kll,8,100,101
47,0.0,0.0,0.0016535000031581149,604777.7430239144,0.0,0.0,,0.08431083709001541,kll,8,100,101
48,0.0,0.0,0.0016155409975908697,618987.6960666564,0.0,0.0,,0.0746338963508606,kll,8,100,101
49,0.0,0.0,0.0016021249975892715,624171.0237994582,0.0,0.0,,0.07811389118432999,kll,8,100,101
50,0.0,0.0,0.001596041998709552,626549.9283906878,0.0,0.0,,0.07974404096603394,kll,8,100,101
51,0.0,0.0,0.0017252079996978864,579640.2521754578,0.0,0.0,,0.06634637713432312,kll,8,100,101
52,0.0,0.0,0.0016990000003715977,588581.518411586,0.0,0.0,,0.06211700290441513,kll,8,100,101
53,0.0,0.0,0.001665207997575635,600525.5808619062,0.0,0.0,,0.06270214915275574,kll,8,100,101
54,0.0,0.0,0.0018748750007944182,533368.8910334193,0.0,0.0,,0.07149229198694229,kll,8,100,101
55,0.0,0.0,0.0018325829987588804,545677.8768968453,0.0,0.0,,0.06318539381027222,kll,8,100,101
56,0.0,0.0,0.0018015000023297034,555092.97735598,0.0,0.0,,0.07041405141353607,kll,8,100,101
57,0.0,0.0,0.0018131669967260677,551521.1791333302,0.0,0.0,,0.06106286123394966,kll,8,100,101
58,0.0,0.0,0.0021532079990720376,464423.31647986046,0.0,0.0,,0.06853121519088745,kll,8,100,101
59,0.0,0.0,0.0018948750002891757,527739.2967068491,0.0,0.0,,0.062170807272195816,kll,8,100,101
60,0.0,0.0,0.001768499998433981,565450.9476310471,0.0,0.0,,0.06265566498041153,kll,8,100,101
61,0.0,0.0,0.0017654170005698688,566438.4106855233,0.0,0.0,,0.07254694402217865,kll,8,100,101
62,0.0,0.0,0.00184116700256709,543133.7834133061,0.0,0.0,,0.059361156076192856,kll,8,100,101
63,0.0,0.0,0.0017228749966307078,580425.1625658403,0.0,0.0,,0.05872281640768051,kll,8,100,101
64,0.0,0.0,0.0017687500003376044,565371.024627069,0.0,0.0,,0.06157275661826134,kll,8,100,101
65,0.0,0.0,0.0016751250004745089,596970.375176021,0.0,0.0,,0.061565276235342026,kll,8,100,101
66,0.0,0.0,0.0017847920025815256,560289.3774476794,0.0,0.0,,0.0571298785507679,kll,8,100,101
67,0.0,0.0,0.001731667001877213,577478.2327756725,0.0,0.0,,0.059020932763814926,kll,8,100,101
68,0.0,0.0,0.0016761670012783725,596599.2644153738,0.0,0.0,,0.058181241154670715,kll,8,100,101
69,0.0,0.0,0.0017250410019187257,579696.3659922992,0.0,0.0,,0.06065325811505318,kll,8,100,101
70,0.0,0.0,0.0016980420004983898,588913.58382566,0.0,0.0,,0.0768706351518631,kll,8,100,101
71,0.0,0.0,0.0017032499999913853,587112.872452698,0.0,0.0,,0.07175557315349579,kll,8,100,101
72,0.0,0.0,0.0016246250015683472,615526.6594042566,0.0,0.0,,0.0644579753279686,kll,8,100,101
73,0.0,0.0,0.0016496669995831326,606182.944953556,0.0,0.0,,0.06695213168859482,kll,8,100,101
74,0.0,0.0,0.0017965830011235084,556612.1906834482,0.0,0.0,,0.07673613727092743,kll,8,100,101
75,0.0,0.0,0.001796833999833325,556534.4378461007,0.0,0.0,,0.07924645394086838,kll,8,100,101
76,0.0,0.0,0.0016990840013022535,588552.4195587479,0.0,0.0,,0.07549288868904114,kll,8,100,101
77,0.0,0.0,0.0018459999992046505,541711.8095508397,0.0,0.0,,0.07627350091934204,kll,8,100,101
78,0.0,0.0,0.0017935420000867452,557555.9423485119,0.0,0.0,,0.06696409732103348,kll,8,100,101
79,0.0,0.0,0.0017386250001436565,575167.1579077567,0.0,0.0,,0.06705918163061142,kll,8,100,101
80,0.0,0.0,0.0017159590024675708,582764.5057731492,0.0,0.0,,0.07773768156766891,kll,8,100,101
81,0.0,0.0,0.0017482080002082512,572014.3140180558,0.0,0.0,,0.06418786197900772,kll,8,100,101
82,0.0,0.0,0.0017142500000772998,583345.4863379948,0.0,0.0,,0.06049644574522972,kll,8,100,101
83,0.0,0.0,0.0016942920010478701,590217.0342429341,0.0,0.0,,0.06294605135917664,kll,8,100,101
84,0.0,0.0,0.0018214159972558264,549023.3980082615,0.0,0.0,,0.06563853472471237,kll,8,100,101
85,0.0,0.0,0.0016720000021450687,598086.1236346078,0.0,0.0,,0.06859222799539566,kll,8,100,101
86,0.0,0.0,0.0016412910008511972,609276.4777735244,0.0,0.0,,0.06064711883664131,kll,8,100,101
87,0.0,0.0,0.0017722499978845008,564254.4794434644,0.0,0.0,,0.06409396231174469,kll,8,100,101
88,0.0,0.0,0.0018198340003436897,549500.6686385365,0.0,0.0,,0.05901474505662918,kll,8,100,101
89,0.0,0.0,0.0016019160029827617,624252.4565195701,0.0,0.0,,0.06241535022854805,kll,8,100,101
90,0.0,0.0,0.0017124580008385237,583955.9273922859,0.0,0.0,,0.06271559000015259,kll,8,100,101
91,0.0,0.0,0.0020027909995405935,499303.22246773785,0.0,0.0,,0.08788490295410156,kll,8,100,101
92,0.0,0.0,0.0017086660009226762,585251.8862434215,0.0,0.0,,0.08783530443906784,kll,8,100,101
93,0.0,0.0,0.0017306250010733493,577825.9295802332,0.0,0.0,,0.07971648126840591,kll,8,100,101
94,0.0,0.0,0.0016884579999896232,592256.3664634511,0.0,0.0,,0.08772291243076324,kll,8,100,101
95,0.0,0.0,0.0024847920030879322,402448.17222418106,0.0,0.0,,0.08484608680009842,kll,8,100,101
96,0.0,0.0,0.0021182499986025505,472087.8086437951,0.0,16384.0,,0.08766410499811172,kll,8,100,101
97,0.0,0.0,0.0020341249983175658,491611.87283333356,0.0,16384.0,,0.08162253350019455,kll,8,100,101
98,0.0,0.0,0.0021366660002968274,468018.8667115399,0.0,16384.0,,0.08483552932739258,kll,8,100,101
99,0.0,0.0,0.0018154169993067626,550837.6314542947,0.0,16384.0,,0.08145692199468613,kll,8,100,101
100,0.0,0.0,0.0020382090006023645,490626.81977386214,0.0,16384.0,,0.0816371738910675,kll,8,100,101
1,0.0,0.0,0.0018265420003444888,547482.6200609668,0.0,0.0,,0.06500197947025299,kll,8,100,202
2,0.0,0.0,0.0018199170008301735,549475.6077029007,0.0,0.0,,0.07644397020339966,kll,8,100,202
3,0.0,0.0,0.0017622920022404287,567442.8521088928,0.0,0.0,,0.06311209499835968,kll,8,100,202
4,0.0,0.0,0.0019532500009518117,511967.233847538,0.0,0.0,,0.06713294237852097,kll,8,100,202
5,0.0,0.0,0.0017589170020073652,568531.6583208584,0.0,0.0,,0.06450492143630981,kll,8,100,202
6,0.0,0.0,0.001892041000246536,528529.7728060324,0.0,0.0,,0.09773590415716171,kll,8,100,202
7,0.0,0.0,0.0018081669986713678,553046.2621731262,0.0,0.0,,0.08441270142793655,kll,8,100,202
8,0.0,0.0,0.0017764999975042883,562904.5884631847,0.0,0.0,,0.07215740531682968,kll,8,100,202
9,0.0,0.0,0.001964416998816887,509056.88588638353,0.0,0.0,,0.07415293902158737,kll,8,100,202
10,0.0,0.0,0.0018442910004523583,542213.7828329288,0.0,0.0,,0.0643763616681099,kll,8,100,202
11,0.0,0.0,0.0017383329977747053,575263.7735578462,0.0,0.0,,0.0605635792016983,kll,8,100,202
12,0.0,0.0,0.0017296250007348135,578160.0055359746,0.0,0.0,,0.06104724481701851,kll,8,100,202
13,0.0,0.0,0.0017840830005297903,560512.0387913826,0.0,0.0,,0.10100048035383224,kll,8,100,202
14,0.0,0.0,0.0019327500012877863,517397.49027742987,0.0,0.0,,0.1053023636341095,kll,8,100,202
15,0.0,0.0,0.0019701249984791502,507582.0066097105,0.0,0.0,,0.09418454021215439,kll,8,100,202
16,0.0,0.0,0.0018800830002874136,531891.411095748,0.0,0.0,,0.09774342179298401,kll,8,100,202
17,0.0,0.0,0.0017235409977729432,580200.877897387,0.0,0.0,,0.09262216836214066,kll,8,100,202
18,0.0,0.0,0.0018348750018049031,544996.2526146657,0.0,0.0,,0.08174280822277069,kll,8,100,202
19,0.0,0.0,0.0017695419992378447,565117.9799240186,0.0,0.0,,0.08289387822151184,kll,8,100,202
20,0.0,0.0,0.0017567919967405032,569219.3508710016,0.0,0.0,,0.07785376906394958,kll,8,100,202
21,0.0,0.0,0.0016934579980443232,590507.7073980236,0.0,0.0,,0.08350355178117752,kll,8,100,202
22,0.0,0.0,0.001817499996832339,550206.3283317012,0.0,0.0,,0.07916826009750366,kll,8,100,202
23,0.0,0.0,0.0018140000029234216,551267.9153188597,0.0,0.0,,0.07531629502773285,kll,8,100,202
24,0.0,0.0,0.0015624580009898636,640017.2032569645,0.0,0.0,,0.07434602081775665,kll,8,100,202
25,0.0,0.0,0.0017457499998272397,572819.7050545384,0.0,0.0,,0.08002648502588272,kll,8,100,202
26,0.0,0.0,0.0016839999989315402,593824.2284052715,0.0,0.0,,0.08935689181089401,kll,8,100,202
27,0.0,0.0,0.0016565829973842483,603652.2175942915,0.0,0.0,,0.092722587287426,kll,8,100,202
28,0.0,0.0,0.0016658749991620425,600285.1357412852,0.0,0.0,,0.07702168822288513,kll,8,100,202
29,0.0,0.0,0.0020171249998384155,495755.09702180396,0.0,0.0,,0.10067304968833923,kll,8,100,202
30,0.0,0.0,0.0018320829985896125,545826.799751882,0.0,0.0,,0.09828849136829376,kll,8,100,202
31,0.0,0.0,0.0018385419971309602,543909.2506782534,0.0,0.0,,0.097358837723732,kll,8,100,202
32,0.0,0.0,0.0017832080011430662,560787.0755172606,0.0,0.0,,0.0920880138874054,kll,8,100,202
33,0.0,0.0,0.0017390840002917685,575015.3528134516,0.0,0.0,,0.08311775326728821,kll,8,100,202
34,0.0,0.0,0.0018454580022080336,541870.9061943056,0.0,0.0,,0.08412091434001923,kll,8,100,202
35,0.0,0.0,0.0017785419986466877,562258.2996414541,0.0,0.0,,0.08060666173696518,kll,8,100,202
36,0.0,0.0,0.0017537919993628748,570193.0447643074,0.0,0.0,,0.07707176357507706,kll,8,100,202
37,0.0,0.0,0.001958417000423651,510616.4824874767,0.0,0.0,,0.08267945051193237,kll,8,100,202
38,0.0,0.0,0.0018404170004941989,543355.1199165594,0.0,0.0,,0.07870383560657501,kll,8,100,202
39,0.0,0.0,0.0018014589986705687,555105.6120277924,0.0,0.0,,0.07806460559368134,kll,8,100,202
40,0.0,0.0,0.0016000410032575019,624983.9835129934,0.0,0.0,,0.0788838267326355,kll,8,100,202
41,0.0,0.0,0.001768541998899309,565437.5189406709,0.0,0.0,,0.07345803081989288,kll,8,100,202
42,0.0,0.0,0.0017345839987683576,576507.1052829097,0.0,0.0,,0.07466845959424973,kll,8,100,202
43,0.0,0.0,0.0016702920001989696,598697.7126639398,0.0,0.0,,0.07289977371692657,kll,8,100,202
44,0.0,0.0,0.0016667499985487666,599970.0020223168,0.0,0.0,,0.07947030663490295,kll,8,100,202
45,0.0,0.0,0.001618917001906084,617696.8917014386,0.0,0.0,,0.07800734788179398,kll,8,100,202
46,0.0,0.0,0.001657500000874279,603318.2500588425,0.0,0.0,,0.0706377774477005,kll,8,100,202
47,0.0,0.0,0.001785583001037594,560041.1739016919,0.0,0.0,,0.07051470130681992,kll,8,100,202
48,0.0,0.0,0.001663334001932526,601202.1631483281,0.0,0.0,,0.0665079653263092,kll,8,100,202
49,0.0,0.0,0.0019772919986280613,505742.19725455187,0.0,0.0,,0.07446376979351044,kll,8,100,202
50,0.0,0.0,0.0016185419990506489,617840.0069856371,0.0,0.0,,0.07015607506036758,kll,8,100,202
51,0.0,0.0,0.001741541000228608,574204.1099628044,0.0,0.0,,0.06412743777036667,kll,8,100,202
52,0.0,0.0,0.0016874159991857596,592622.0922893565,0.0,0.0,,0.07118526101112366,kll,8,100,202
53,0.0,0.0,0.0016951670004345942,589912.3801629146,0.0,0.0,,0.06911539286375046,kll,8,100,202
54,0.0,0.0,0.0019021670013898984,525716.1959330111,0.0,0.0,,0.06319615989923477,kll,8,100,202
55,0.0,0.0,0.0018330829989281483,545529.0352835776,0.0,0.0,,0.06429148465394974,kll,8,100,202
56,0.0,0.0,0.0018662910006241873,535822.1197367113,0.0,0.0,,0.06421273946762085,kll,8,100,202
57,0.0,0.0,0.0017977500028791837,556250.8682511203,0.0,0.0,,0.06901437044143677,kll,8,100,202
58,0.0,0.0,0.0017145000019809231,583260.4251062152,0.0,0.0,,0.06795970350503922,kll,8,100,202
59,0.0,0.0,0.001828749998821877,546821.5998054536,0.0,0.0,,0.06260814517736435,kll,8,100,202
60,0.0,0.0,0.001658417000726331,602984.6531734983,0.0,0.0,,0.06547427922487259,kll,8,100,202
61,0.0,0.0,0.0016573749999224674,603363.7529507688,0.0,0.0,,0.07274967432022095,kll,8,100,202
62,0.0,0.0,0.0016799170007288922,595267.504029136,0.0,0.0,,0.05974140763282776,kll,8,100,202
63,0.0,0.0,0.0018007500002568122,555324.1704053233,0.0,0.0,,0.05530983954668045,kll,8,100,202
64,0.0,0.0,0.0017761249982868321,563023.4363935835,0.0,0.0,,0.060688041150569916,kll,8,100,202
65,0.0,0.0,0.0017788329969334882,562166.3201232997,0.0,0.0,,0.06246970221400261,kll,8,100,202
66,0.0,0.0,0.0017856669983302709,560014.8297163318,0.0,0.0,,0.05650130286812782,kll,8,100,202
67,0.0,0.0,0.0018037080008070916,554413.463572007,0.0,0.0,,0.05945248529314995,kll,8,100,202
68,0.0,0.0,0.0017728330021782313,564068.9217604407,0.0,0.0,,0.05527547001838684,kll,8,100,202
69,0.0,0.0,0.0017327089990430977,577130.9553723435,0.0,0.0,,0.062204133719205856,kll,8,100,202
70,0.0,0.0,0.0017095839975809213,584937.6230796557,0.0,0.0,,0.062369342893362045,kll,8,100,202
71,0.0,0.0,0.0017410410000593401,574369.0125424484,0.0,0.0,,0.065766841173172,kll,8,100,202
72,0.0,0.0,0.001670624998951098,598578.3767319716,0.0,0.0,,0.06991440057754517,kll,8,100,202
73,0.0,0.0,0.001639624999370426,609895.5556203244,0.0,0.0,,0.06197945028543472,kll,8,100,202
74,0.0,0.0,0.001875875001132954,533084.5602164535,0.0,0.0,,0.06631000339984894,kll,8,100,202
75,0.0,0.0,0.0018027919977612328,554695.1624157603,0.0,0.0,,0.07041708379983902,kll,8,100,202
76,0.0,0.0,0.0017351249989587814,576327.3542828803,0.0,0.0,,0.06336457282304764,kll,8,100,202
77,0.0,0.0,0.001850666001701029,540346.0154781337,0.0,0.0,,0.061418674886226654,kll,8,100,202
78,0.0,0.0,0.0018689169992285315,535069.2408559552,0.0,0.0,,0.05897154286503792,kll,8,100,202
79,0.0,0.0,0.001606874997378327,622325.9442281043,0.0,0.0,,0.060751818120479584,kll,8,100,202
80,0.0,0.0,0.001897833000839455,526916.7516623839,0.0,0.0,,0.05922891944646835,kll,8,100,202
81,0.0,0.0,0.0018316249988856725,545963.2843013073,0.0,0.0,,0.05796767398715019,kll,8,100,202
82,0.0,0.0,0.0017319999969913624,577367.2065456632,0.0,0.0,,0.05900369584560394,kll,8,100,202
83,0.0,0.0,0.0016737500009185169,597460.7913076757,0.0,0.0,,0.054561108350753784,kll,8,100,202
84,0.0,0.0,0.001610333001735853,620989.5710527285,0.0,0.0,,0.056882668286561966,kll,8,100,202
85,0.0,0.0,0.0016124169997056015,620186.9616746673,0.0,0.0,,0.05458523705601692,kll,8,100,202
86,0.0,0.0,0.0016223340026044752,616395.8829652908,0.0,0.0,,0.05291071906685829,kll,8,100,202
87,0.0,0.0,0.0021567080002569128,463669.6297694808,0.0,0.0,,0.04811093956232071,kll,8,100,202
88,0.0,0.0,0.0017886249988805503,559088.6857926461,0.0,0.0,,0.0518517941236496,kll,8,100,202
89,0.0,0.0,0.0016630419995635748,601307.724196037,0.0,0.0,,0.05616313964128494,kll,8,100,202
90,0.0,0.0,0.0016825409984448925,594339.1578120601,0.0,0.0,,0.05217363312840462,kll,8,100,202
91,0.0,0.0,0.0020894160006719176,478602.6333092206,0.0,0.0,,0.07036814093589783,kll,8,100,202
92,0.0,0.0,0.0018025829995167442,554759.4758566406,0.0,0.0,,0.06512034684419632,kll,8,100,202
93,0.0,0.0,0.0016744580025260802,597208.1703401365,0.0,0.0,,0.06784794479608536,kll,8,100,202
94,0.0,0.0,0.0016769579997344408,596317.8565941172,0.0,0.0,,0.07002308964729309,kll,8,100,202
95,0.0,0.0,0.0017140420022769831,583416.2749054988,0.0,0.0,,0.06921005249023438,kll,8,100,202
96,0.0,0.0,0.0017512919985165354,571007.0055976209,0.0,0.0,,0.07042480260133743,kll,8,100,202
97,0.0,0.0,0.00156050000077812,640820.249600362,0.0,0.0,,0.060862574726343155,kll,8,100,202
98,0.0,0.0,0.0016985000002023298,588754.783562483,0.0,0.0,,0.06386467814445496,kll,8,100,202
99,0.0,0.0,0.0016948750017036218,590014.0122397458,0.0,0.0,,0.07398682087659836,kll,8,100,202
100,0.0,0.0,0.0018010829990089405,555221.4975935355,0.0,0.0,,0.06517988443374634,kll,8,100,202
1,0.0,0.0,0.0018402500027150381,543404.4279443751,0.0,0.0,,0.05517609417438507,kll,16,2,42
2,0.0,0.0,0.0018567920014902484,538563.2850623047,0.0,0.0,,0.06622469425201416,kll,16,2,42
3,0.0,0.0,0.0018728329996520188,533950.4377516868,0.0,0.0,,0.06233719736337662,kll,16,2,42
4,0.0,0.0,0.0018002079996222164,555491.3655587885,0.0,0.0,,0.0612323060631752,kll,16,2,42
5,0.0,0.0,0.0018482919986126944,541040.0525190759,0.0,0.0,,0.06554250419139862,kll,16,2,42
6,0.0,0.0,0.0018339170019316953,545280.9472548013,0.0,0.0,,0.06200960651040077,kll,16,2,42
7,0.0,0.0,0.0016914999978325795,591191.2511270234,0.0,0.0,,0.0697268396615982,kll,16,2,42
8,0.0,0.0,0.001772084000549512,564307.3351432022,0.0,0.0,,0.05609710142016411,kll,16,2,42
9,0.0,0.0,0.0016557079979975242,603971.2323727601,0.0,0.0,,0.06447549164295197,kll,16,2,42
